gene_symbol	ensembl	version
LACTBL1	ENSG00000215906	v36
TEX46	ENSG00000227868	v36
KDM1A	ENSG00000004487	v36
AL031428.1	ENSG00000240553	v36
MIR3115	ENSG00000263793	v36
AL031428.2	ENSG00000266802	v36
LUZP1	ENSG00000169641	v36
AL161672.1	ENSG00000229010	v36
RNU6-514P	ENSG00000206935	v36
RNU6-135P	ENSG00000252578	v36
HTR1D	ENSG00000179546	v36
AL109936.1	ENSG00000215381	v36
LINC01355	ENSG00000261326	v36
AL109936.9	ENSG00000284726	v36
HNRNPR	ENSG00000125944	v36
ZNF436	ENSG00000125945	v36
ZNF436-AS1	ENSG00000249087	v36
Y_RNA	ENSG00000201405	v36
AL109936.2	ENSG00000271420	v36
TCEA3	ENSG00000204219	v36
AL357134.1	ENSG00000232482	v36
ASAP3	ENSG00000088280	v36
E2F2	ENSG00000007968	v36
AL021154.1	ENSG00000235052	v36
ID3	ENSG00000117318	v36
AL450043.1	ENSG00000285802	v36
MDS2	ENSG00000197880	v36
AL451000.1	ENSG00000229239	v36
RPL11	ENSG00000142676	v36
ELOA-AS1	ENSG00000236810	v36
ELOA	ENSG00000011007	v36
PITHD1	ENSG00000057757	v36
LYPLA2	ENSG00000011009	v36
GALE	ENSG00000117308	v36
HMGCL	ENSG00000117305	v36
FUCA1	ENSG00000179163	v36
CNR2	ENSG00000188822	v36
BTBD6P1	ENSG00000229106	v36
AL590609.2	ENSG00000232557	v36
MIR378F	ENSG00000264926	v36
H3P1	ENSG00000230228	v36
PNRC2	ENSG00000189266	v36
SRSF10	ENSG00000188529	v36
AL590609.1	ENSG00000215905	v36
AL591178.1	ENSG00000225315	v36
MYOM3	ENSG00000142661	v36
MYOM3-AS1	ENSG00000230703	v36
IL22RA1	ENSG00000142677	v36
IFNLR1	ENSG00000185436	v36
LINC02800	ENSG00000230023	v36
GRHL3-AS1	ENSG00000232298	v36
GRHL3	ENSG00000158055	v36
STPG1	ENSG00000001460	v36
NIPAL3	ENSG00000001461	v36
RCAN3AS	ENSG00000286061	v36
RCAN3	ENSG00000117602	v36
NCMAP-DT	ENSG00000264443	v36
NCMAP	ENSG00000184454	v36
AL445686.1	ENSG00000227312	v36
Y_RNA	ENSG00000239106	v36
SRRM1	ENSG00000133226	v36
AL445648.1	ENSG00000284699	v36
CLIC4	ENSG00000169504	v36
RNU6-1208P	ENSG00000238482	v36
RUNX3	ENSG00000020633	v36
MIR6731	ENSG00000278034	v36
RUNX3-AS1	ENSG00000229162	v36
AL445471.1	ENSG00000261025	v36
MIR4425	ENSG00000264371	v36
LINC02793	ENSG00000285823	v36
AL050344.1	ENSG00000233755	v36
IFITM3P7	ENSG00000233419	v36
AL031432.1	ENSG00000231953	v36
SYF2	ENSG00000117614	v36
AL031432.4	ENSG00000284602	v36
AL031432.5	ENSG00000284657	v36
RSRP1	ENSG00000117616	v36
AL031432.3	ENSG00000272432	v36
AL031432.2	ENSG00000261349	v36
RHD	ENSG00000187010	v36
SDHDP6	ENSG00000224183	v36
AL928711.1	ENSG00000259984	v36
TMEM50A	ENSG00000183726	v36
RHCE	ENSG00000188672	v36
AL031284.1	ENSG00000238084	v36
MACO1	ENSG00000204178	v36
LDLRAP1	ENSG00000157978	v36
AL606491.1	ENSG00000225643	v36
MAN1C1	ENSG00000117643	v36
AL031280.1	ENSG00000233478	v36
SELENON	ENSG00000162430	v36
AL020996.2	ENSG00000255054	v36
AL020996.1	ENSG00000228172	v36
MTFR1L	ENSG00000117640	v36
AL020996.3	ENSG00000272478	v36
AUNIP	ENSG00000127423	v36
AL033528.2	ENSG00000236528	v36
PAQR7	ENSG00000182749	v36
Y_RNA	ENSG00000207302	v36
STMN1	ENSG00000117632	v36
SNRPFP2	ENSG00000229786	v36
AL033528.1	ENSG00000223624	v36
MIR3917	ENSG00000283938	v36
PAFAH2	ENSG00000158006	v36
RNU6-110P	ENSG00000207237	v36
AL592064.1	ENSG00000252190	v36
AL592064.2	ENSG00000252691	v36
EXTL1	ENSG00000158008	v36
SLC30A2	ENSG00000158014	v36
AL391650.2	ENSG00000284309	v36
TRIM63	ENSG00000158022	v36
PDIK1L	ENSG00000175087	v36
FAM110D	ENSG00000197245	v36
C1orf232	ENSG00000282872	v36
AL391650.1	ENSG00000236782	v36
ZNF593	ENSG00000142684	v36
CNKSR1	ENSG00000142675	v36
CATSPER4	ENSG00000188782	v36
ZPLD2P	ENSG00000236155	v36
AL355877.2	ENSG00000278572	v36
CEP85	ENSG00000130695	v36
AL355877.1	ENSG00000270733	v36
SH3BGRL3	ENSG00000142669	v36
UBXN11	ENSG00000158062	v36
CD52	ENSG00000169442	v36
CRYBG2	ENSG00000176092	v36
AL451139.1	ENSG00000225854	v36
ZNF683	ENSG00000176083	v36
LIN28A	ENSG00000131914	v36
DHDDS	ENSG00000117682	v36
AL513365.1	ENSG00000223583	v36
DHDDS-AS1	ENSG00000225891	v36
HMGN2	ENSG00000198830	v36
DPPA2P2	ENSG00000224129	v36
RPS6KA1	ENSG00000117676	v36
MIR1976	ENSG00000238705	v36
RN7SL679P	ENSG00000243905	v36
Y_RNA	ENSG00000252802	v36
RNU7-29P	ENSG00000252429	v36
AL627313.1	ENSG00000229247	v36
AL627082.2	ENSG00000238316	v36
AL627082.1	ENSG00000235069	v36
AL512408.1	ENSG00000260063	v36
ARID1A	ENSG00000117713	v36
PIGV	ENSG00000060642	v36
RN7SL165P	ENSG00000241188	v36
AL034380.2	ENSG00000287810	v36
ZDHHC18	ENSG00000204160	v36
SFN	ENSG00000175793	v36
GPN2	ENSG00000142751	v36
AL034380.1	ENSG00000226698	v36
GPATCH3	ENSG00000198746	v36
NUDC	ENSG00000090273	v36
NR0B2	ENSG00000131910	v36
KDF1	ENSG00000175707	v36
RPL12P13	ENSG00000172746	v36
AL356390.1	ENSG00000224064	v36
OSTCP2	ENSG00000225294	v36
TRNP1	ENSG00000253368	v36
TENT5B	ENSG00000158246	v36
SLC9A1	ENSG00000090020	v36
AL590640.2	ENSG00000229985	v36
CHCHD3P3	ENSG00000214973	v36
NPM1P39	ENSG00000225159	v36
SNRPEP7	ENSG00000225990	v36
AL590640.1	ENSG00000224311	v36
WDTC1	ENSG00000142784	v36
Y_RNA	ENSG00000252098	v36
FO393419.3	ENSG00000243659	v36
TMEM222	ENSG00000186501	v36
RNU6-48P	ENSG00000206888	v36
ACTG1P20	ENSG00000241547	v36
SYTL1	ENSG00000142765	v36
MAP3K6	ENSG00000142733	v36
FCN3	ENSG00000142748	v36
CD164L2	ENSG00000174950	v36
FO393419.1	ENSG00000231207	v36
GPR3	ENSG00000181773	v36
WASF2	ENSG00000158195	v36
FO393419.2	ENSG00000241169	v36
BX293535.1	ENSG00000237429	v36
AHDC1	ENSG00000126705	v36
FGR	ENSG00000000938	v36
AL031729.1	ENSG00000235912	v36
LINC02574	ENSG00000233975	v36
IFI6	ENSG00000126709	v36
AL445490.1	ENSG00000225886	v36
RNU6-949P	ENSG00000206767	v36
CHMP1AP1	ENSG00000226662	v36
RNU6-424P	ENSG00000207095	v36
AL020997.5	ENSG00000287244	v36
FAM76A	ENSG00000009780	v36
AL020997.1	ENSG00000231344	v36
RPEP3	ENSG00000230833	v36
STX12	ENSG00000117758	v36
AL020997.2	ENSG00000269971	v36
AL020997.3	ENSG00000270031	v36
RNU6-1245P	ENSG00000223062	v36
AL020997.4	ENSG00000286433	v36
PPP1R8	ENSG00000117751	v36
SCARNA1	ENSG00000252947	v36
THEMIS2	ENSG00000130775	v36
RPA2	ENSG00000117748	v36
SMPDL3B	ENSG00000130768	v36
AL512288.1	ENSG00000227050	v36
XKR8	ENSG00000158156	v36
EYA3	ENSG00000158161	v36
AL512288.2	ENSG00000238231	v36
RN7SL559P	ENSG00000240750	v36
SPCS2P4	ENSG00000228589	v36
AL137792.2	ENSG00000228943	v36
AL137792.1	ENSG00000214812	v36
RNU6-176P	ENSG00000253005	v36
PTAFR	ENSG00000169403	v36
DNAJC8	ENSG00000126698	v36
ATP5IF1	ENSG00000130770	v36
AL353622.1	ENSG00000270605	v36
AL353622.2	ENSG00000271398	v36
SESN2	ENSG00000130766	v36
MED18	ENSG00000130772	v36
PHACTR4	ENSG00000204138	v36
Y_RNA	ENSG00000206779	v36
CR391992.1	ENSG00000229820	v36
RNU6ATAC27P	ENSG00000221216	v36
RCC1	ENSG00000180198	v36
SNHG3	ENSG00000242125	v36
SNORA73A	ENSG00000274266	v36
SNORA73B	ENSG00000200087	v36
PRDX3P2	ENSG00000231468	v36
AL513497.1	ENSG00000279443	v36
TRNAU1AP	ENSG00000180098	v36
SNHG12	ENSG00000197989	v36
SNORD99	ENSG00000221539	v36
SNORA61	ENSG00000278274	v36
SNORA44	ENSG00000273544	v36
SNORA16A	ENSG00000280498	v36
SNORA16A	ENSG00000274582	v36
TAF12	ENSG00000120656	v36
RAB42	ENSG00000188060	v36
LINC01715	ENSG00000229388	v36
AL360012.1	ENSG00000270103	v36
RNU11	ENSG00000274978	v36
GMEB1	ENSG00000162419	v36
AL645729.1	ENSG00000252777	v36
YTHDF2	ENSG00000198492	v36
OPRD1	ENSG00000116329	v36
AL009181.1	ENSG00000233427	v36
Y_RNA	ENSG00000199756	v36
EPB41	ENSG00000159023	v36
AL138785.1	ENSG00000225616	v36
Y_RNA	ENSG00000206704	v36
Metazoa_SRP	ENSG00000277958	v36
TMEM200B	ENSG00000253304	v36
AL357500.1	ENSG00000225750	v36
SRSF4	ENSG00000116350	v36
AL357500.2	ENSG00000277916	v36
MECR	ENSG00000116353	v36
AL590729.1	ENSG00000237934	v36
PTPRU	ENSG00000060656	v36
LINC01756	ENSG00000230523	v36
AL671862.1	ENSG00000225011	v36
AC092265.1	ENSG00000228176	v36
AL645944.2	ENSG00000284676	v36
AL645944.1	ENSG00000270927	v36
LINC01648	ENSG00000233399	v36
AL137076.1	ENSG00000233372	v36
AL021921.1	ENSG00000231251	v36
AL161638.2	ENSG00000236335	v36
AL161638.1	ENSG00000231949	v36
MATN1	ENSG00000162510	v36
MATN1-AS1	ENSG00000186056	v36
AL137857.1	ENSG00000287510	v36
LAPTM5	ENSG00000162511	v36
MIR4420	ENSG00000264773	v36
AL137027.1	ENSG00000229607	v36
LINC01778	ENSG00000223382	v36
RN7SKP91	ENSG00000222784	v36
AL445235.1	ENSG00000235143	v36
SDC3	ENSG00000162512	v36
RN7SL371P	ENSG00000266210	v36
PUM1	ENSG00000134644	v36
AL356320.2	ENSG00000237329	v36
AL356320.1	ENSG00000232768	v36
SELENOWP1	ENSG00000215900	v36
AC114495.1	ENSG00000225142	v36
NKAIN1	ENSG00000084628	v36
SNRNP40	ENSG00000060688	v36
AC114495.2	ENSG00000229447	v36
ZCCHC17	ENSG00000121766	v36
AL451070.1	ENSG00000229044	v36
FABP3	ENSG00000121769	v36
SERINC2	ENSG00000168528	v36
AC209007.1	ENSG00000215899	v36
RNU6-40P	ENSG00000206981	v36
LDC1P	ENSG00000260386	v36
Y_RNA	ENSG00000265961	v36
LINC01226	ENSG00000284543	v36
AC114488.1	ENSG00000229167	v36
TINAGL1	ENSG00000142910	v36
HCRTR1	ENSG00000121764	v36
PEF1	ENSG00000162517	v36
PEF1-AS1	ENSG00000235790	v36
AC114488.2	ENSG00000264078	v36
COL16A1	ENSG00000084636	v36
ADGRB2	ENSG00000121753	v36
MIR4254	ENSG00000266580	v36
AL354919.2	ENSG00000254545	v36
SPOCD1	ENSG00000134668	v36
AL354919.1	ENSG00000203620	v36
AL136115.2	ENSG00000269967	v36
PTP4A2	ENSG00000184007	v36
AL136115.1	ENSG00000228634	v36
AL136115.3	ENSG00000284702	v36
KHDRBS1	ENSG00000121774	v36
AL445248.1	ENSG00000203325	v36
TMEM39B	ENSG00000121775	v36
MIR5585	ENSG00000266203	v36
Metazoa_SRP	ENSG00000276493	v36
KPNA6	ENSG00000025800	v36
AL049795.2	ENSG00000250135	v36
TXLNA	ENSG00000084652	v36
CCDC28B	ENSG00000160050	v36
AL049795.1	ENSG00000224066	v36
IQCC	ENSG00000160051	v36
DCDC2B	ENSG00000222046	v36
TMEM234	ENSG00000160055	v36
EIF3I	ENSG00000084623	v36
MTMR9LP	ENSG00000220785	v36
FAM167B	ENSG00000183615	v36
LCK	ENSG00000182866	v36
Metazoa_SRP	ENSG00000277617	v36
Y_RNA	ENSG00000252450	v36
HDAC1	ENSG00000116478	v36
MARCKSL1	ENSG00000175130	v36
AL109945.1	ENSG00000233775	v36
TSSK3	ENSG00000162526	v36
FAM229A	ENSG00000225828	v36
BSDC1	ENSG00000160058	v36
GAPDHP20	ENSG00000224333	v36
AL356986.1	ENSG00000270850	v36
LRRC37A12P	ENSG00000229259	v36
RN7SL122P	ENSG00000263529	v36
AL033529.1	ENSG00000254553	v36
ZBTB8B	ENSG00000273274	v36
ZBTB8A	ENSG00000160062	v36
ZBTB8OS	ENSG00000176261	v36
Y_RNA	ENSG00000200591	v36
RBBP4	ENSG00000162521	v36
SYNC	ENSG00000162520	v36
AC114489.1	ENSG00000224409	v36
KIAA1522	ENSG00000162522	v36
YARS1	ENSG00000134684	v36
S100PBP	ENSG00000116497	v36
FNDC5	ENSG00000160097	v36
HPCA	ENSG00000121905	v36
TMEM54	ENSG00000121900	v36
AL031602.2	ENSG00000287691	v36
RNF19B	ENSG00000116514	v36
AL031602.1	ENSG00000278966	v36
AL355864.1	ENSG00000217644	v36
AL355864.2	ENSG00000239670	v36
AL020995.1	ENSG00000236065	v36
AK2	ENSG00000004455	v36
Metazoa_SRP	ENSG00000276645	v36
AZIN2	ENSG00000142920	v36
AL662907.1	ENSG00000278997	v36
TRIM62	ENSG00000116525	v36
AL662907.2	ENSG00000279179	v36
AL662907.3	ENSG00000284721	v36
ZNF362	ENSG00000160094	v36
AL513327.2	ENSG00000270115	v36
A3GALT2	ENSG00000184389	v36
AL513327.1	ENSG00000225313	v36
PHC2	ENSG00000134686	v36
MIR3605	ENSG00000284154	v36
RN7SKP16	ENSG00000222112	v36
PHC2-AS1	ENSG00000233246	v36
TLR12P	ENSG00000234512	v36
ZSCAN20	ENSG00000121903	v36
AC115285.1	ENSG00000235907	v36
CSMD2	ENSG00000121904	v36
HSPD1P14	ENSG00000227000	v36
HMGB4	ENSG00000176256	v36
CSMD2-AS1	ENSG00000231163	v36
RNA5SP42	ENSG00000201148	v36
C1orf94	ENSG00000142698	v36
AC115286.1	ENSG00000270241	v36
AC099565.1	ENSG00000287703	v36
MIR552	ENSG00000207941	v36
SMIM12	ENSG00000163866	v36
GJB5	ENSG00000189280	v36
GJB4	ENSG00000189433	v36
AL121988.1	ENSG00000255811	v36
GJB3	ENSG00000188910	v36
GJA4	ENSG00000187513	v36
AL122010.1	ENSG00000230163	v36
DLGAP3	ENSG00000116544	v36
AC114490.3	ENSG00000284773	v36
AC114490.1	ENSG00000241014	v36
AC114490.2	ENSG00000271741	v36
TMEM35B	ENSG00000243749	v36
ZMYM6	ENSG00000163867	v36
ZMYM1	ENSG00000197056	v36
RPL12P45	ENSG00000233940	v36
EFCAB14P1	ENSG00000228348	v36
AL590434.1	ENSG00000284640	v36
SFPQ	ENSG00000116560	v36
Y_RNA	ENSG00000201868	v36
ZMYM4	ENSG00000146463	v36
RN7SL503P	ENSG00000240374	v36
SNORA62	ENSG00000201542	v36
RPL5P4	ENSG00000229994	v36
ZMYM4-AS1	ENSG00000227409	v36
Metazoa_SRP	ENSG00000278702	v36
KIAA0319L	ENSG00000142687	v36
AC004865.1	ENSG00000236274	v36
NCDN	ENSG00000020129	v36
TFAP2E-AS1	ENSG00000239636	v36
TFAP2E	ENSG00000116819	v36
PSMB2	ENSG00000126067	v36
C1orf216	ENSG00000142686	v36
CLSPN	ENSG00000092853	v36
AL354864.1	ENSG00000232335	v36
AGO4	ENSG00000134698	v36
AGO1	ENSG00000092847	v36
CFAP97P1	ENSG00000271164	v36
AL139286.2	ENSG00000286899	v36
AL139286.1	ENSG00000271914	v36
AGO3	ENSG00000126070	v36
AL138787.2	ENSG00000271554	v36
AL138787.1	ENSG00000232862	v36
TEKT2	ENSG00000092850	v36
ADPRS	ENSG00000116863	v36
COL8A2	ENSG00000171812	v36
TRAPPC3	ENSG00000054116	v36
MAP7D1	ENSG00000116871	v36
RN7SL131P	ENSG00000264592	v36
THRAP3	ENSG00000054118	v36
UBE2V2P4	ENSG00000231849	v36
SH3D21	ENSG00000214193	v36
EVA1B	ENSG00000142694	v36
AL591845.1	ENSG00000286379	v36
STK40	ENSG00000196182	v36
LSM10	ENSG00000181817	v36
RNU4-27P	ENSG00000222821	v36
OSCP1	ENSG00000116885	v36
SNORA63C	ENSG00000201448	v36
MRPS15	ENSG00000116898	v36
CSF3R	ENSG00000119535	v36
FTLP18	ENSG00000230214	v36
AL596257.1	ENSG00000284705	v36
AC117945.2	ENSG00000284720	v36
AC117945.1	ENSG00000234481	v36
GRIK3	ENSG00000163873	v36
AL031430.1	ENSG00000284650	v36
AL353604.1	ENSG00000223944	v36
MIR4255	ENSG00000264698	v36
RNU6-636P	ENSG00000207328	v36
RNA5SP43	ENSG00000252368	v36
RPS29P6	ENSG00000230451	v36
LINC01137	ENSG00000233621	v36
ZC3H12A	ENSG00000163874	v36
MIR6732	ENSG00000283724	v36
MEAF6	ENSG00000163875	v36
MIR5581	ENSG00000263675	v36
SNIP1	ENSG00000163877	v36
FTH1P1	ENSG00000232273	v36
AL034379.1	ENSG00000237749	v36
DNALI1	ENSG00000163879	v36
GNL2	ENSG00000134697	v36
AL513220.1	ENSG00000284748	v36
RSPO1	ENSG00000169218	v36
C1orf109	ENSG00000116922	v36
CDCA8	ENSG00000134690	v36
EPHA10	ENSG00000183317	v36
Y_RNA	ENSG00000200421	v36
ACTN4P2	ENSG00000214141	v36
AL929472.1	ENSG00000227416	v36
MANEAL	ENSG00000185090	v36
AL929472.3	ENSG00000233728	v36
YRDC	ENSG00000196449	v36
C1orf122	ENSG00000197982	v36
MTF1	ENSG00000188786	v36
AL929472.4	ENSG00000235673	v36
AL929472.2	ENSG00000230955	v36
INPP5B	ENSG00000204084	v36
SNORA63	ENSG00000252448	v36
RNU6-584P	ENSG00000222282	v36
Metazoa_SRP	ENSG00000277168	v36
SF3A3	ENSG00000183431	v36
RNU6-510P	ENSG00000212541	v36
FHL3	ENSG00000183386	v36
UTP11	ENSG00000183520	v36
POU3F1	ENSG00000185668	v36
MIR3659HG	ENSG00000224592	v36
AL139158.1	ENSG00000223589	v36
MIR3659	ENSG00000265596	v36
LINC02786	ENSG00000284623	v36
AL390839.1	ENSG00000286552	v36
AL390839.2	ENSG00000287987	v36
LINC01343	ENSG00000237290	v36
AL513479.1	ENSG00000275350	v36
RNU6-753P	ENSG00000200796	v36
LINC01685	ENSG00000238063	v36
HSPA5P1	ENSG00000215895	v36
AL354702.1	ENSG00000284632	v36
RRAGC	ENSG00000116954	v36
AL139260.2	ENSG00000273637	v36
AL139260.1	ENSG00000228436	v36
MYCBP	ENSG00000214114	v36
AL139260.3	ENSG00000274944	v36
GJA9	ENSG00000131233	v36
RHBDL2	ENSG00000158315	v36
RNU6-605P	ENSG00000199963	v36
Y_RNA	ENSG00000207466	v36
EIF1P2	ENSG00000235549	v36
AKIRIN1	ENSG00000174574	v36
NDUFS5	ENSG00000168653	v36
MACF1	ENSG00000127603	v36
RNU6-608P	ENSG00000206654	v36
RNA5SP44	ENSG00000222378	v36
AL442071.2	ENSG00000287422	v36
AL442071.1	ENSG00000226438	v36
HSPE1P8	ENSG00000217897	v36
BMP8A	ENSG00000183682	v36
OXCT2P1	ENSG00000237624	v36
PPIEL	ENSG00000243970	v36
PABPC4	ENSG00000090621	v36
PABPC4-AS1	ENSG00000228060	v36
SNORA55	ENSG00000201457	v36
HEYL	ENSG00000163909	v36
AL035404.2	ENSG00000225903	v36
NT5C1A	ENSG00000116981	v36
HPCAL4	ENSG00000116983	v36
PPIE	ENSG00000084072	v36
AL035404.1	ENSG00000225333	v36
RNU7-121P	ENSG00000252413	v36
BMP8B	ENSG00000116985	v36
OXCT2	ENSG00000198754	v36
BMP8B-AS1	ENSG00000285905	v36
AL033527.2	ENSG00000261798	v36
AL033527.1	ENSG00000229213	v36
AL033527.3	ENSG00000284719	v36
LINC02811	ENSG00000284678	v36
TRIT1	ENSG00000043514	v36
Y_RNA	ENSG00000202222	v36
MYCL	ENSG00000116990	v36
MYCL-AS1	ENSG00000236546	v36
Y_RNA	ENSG00000207356	v36
MFSD2A	ENSG00000168389	v36
AL663070.1	ENSG00000228477	v36
CAP1	ENSG00000131236	v36
PPT1	ENSG00000131238	v36
OAZ1P1	ENSG00000226745	v36
RLF	ENSG00000117000	v36
RNU6-1237P	ENSG00000207508	v36
TMCO2	ENSG00000188800	v36
AL050341.2	ENSG00000259943	v36
ZMPSTE24	ENSG00000084073	v36
AL050341.1	ENSG00000231296	v36
COL9A2	ENSG00000049089	v36
AL031985.2	ENSG00000227311	v36
SMAP2	ENSG00000084070	v36
AL031985.1	ENSG00000213172	v36
AL031985.4	ENSG00000284677	v36
ZFP69B	ENSG00000187801	v36
AL031985.3	ENSG00000260920	v36
AL603839.4	ENSG00000279667	v36
ZFP69	ENSG00000187815	v36
AL603839.3	ENSG00000238287	v36
EXO5	ENSG00000164002	v36
AL603839.1	ENSG00000227278	v36
AL603839.2	ENSG00000238186	v36
ZNF684	ENSG00000117010	v36
AL356379.2	ENSG00000286838	v36
AL356379.1	ENSG00000236505	v36
GTF2F2P2	ENSG00000233910	v36
RIMS3	ENSG00000117016	v36
AL031289.2	ENSG00000287743	v36
AL031289.1	ENSG00000237899	v36
NFYC-AS1	ENSG00000272145	v36
NFYC	ENSG00000066136	v36
MIR30E	ENSG00000198974	v36
MIR30C1	ENSG00000207962	v36
KCNQ4	ENSG00000117013	v36
RN7SL326P	ENSG00000264582	v36
CITED4	ENSG00000179862	v36
AC119677.1	ENSG00000229528	v36
AL391730.1	ENSG00000228940	v36
AL391730.2	ENSG00000286668	v36
UBE2V1P8	ENSG00000233118	v36
CTPS1	ENSG00000171793	v36
SLFNL1-AS1	ENSG00000281207	v36
SLFNL1	ENSG00000171790	v36
SCMH1	ENSG00000010803	v36
RPL23AP17	ENSG00000215893	v36
AC093151.7	ENSG00000287400	v36
AC093151.2	ENSG00000235358	v36
AC093151.1	ENSG00000213987	v36
AC093151.5	ENSG00000286640	v36
FOXO6	ENSG00000204060	v36
FOXO6-AS1	ENSG00000229901	v36
RNA5SP45	ENSG00000252563	v36
EDN2	ENSG00000127129	v36
HIVEP3	ENSG00000127124	v36
AL445933.2	ENSG00000230881	v36
AL445933.1	ENSG00000230638	v36
AC119676.1	ENSG00000284895	v36
AL158216.1	ENSG00000287587	v36
HNRNPFP1	ENSG00000227538	v36
AC114492.1	ENSG00000228776	v36
GUCA2B	ENSG00000044012	v36
GUCA2A	ENSG00000197273	v36
FOXJ3	ENSG00000198815	v36
AC096540.1	ENSG00000227527	v36
RIMKLA	ENSG00000177181	v36
AL513331.1	ENSG00000235002	v36
ZMYND12	ENSG00000066185	v36
PPCS	ENSG00000127125	v36
CCDC30	ENSG00000186409	v36
RPS3AP11	ENSG00000230116	v36
TMSB4XP1	ENSG00000236876	v36
RNU6-536P	ENSG00000200254	v36
AL445669.1	ENSG00000236180	v36
PPIH	ENSG00000171960	v36
AC098484.4	ENSG00000285728	v36
AC098484.2	ENSG00000234917	v36
YBX1	ENSG00000065978	v36
CLDN19	ENSG00000164007	v36
P3H1	ENSG00000117385	v36
C1orf50	ENSG00000164008	v36
AC098484.3	ENSG00000283580	v36
AC098484.1	ENSG00000228452	v36
TMEM269	ENSG00000274386	v36
SVBP	ENSG00000177868	v36
ERMAP	ENSG00000164010	v36
AL512353.1	ENSG00000228192	v36
ZNF691	ENSG00000164011	v36
AL512353.2	ENSG00000233708	v36
MKRN8P	ENSG00000237090	v36
ATP6V1E1P1	ENSG00000225099	v36
SLC2A1	ENSG00000117394	v36
ATP6V0CP4	ENSG00000284138	v36
SLC2A1-AS1	ENSG00000227533	v36
AC099795.1	ENSG00000283973	v36
RNU6-880P	ENSG00000207256	v36
U6	ENSG00000283136	v36
AL161637.1	ENSG00000277513	v36
FAM183A	ENSG00000186973	v36
EBNA1BP2	ENSG00000117395	v36
MIR6733	ENSG00000284410	v36
CFAP57	ENSG00000243710	v36
RNA5SP46	ENSG00000199240	v36
TMEM125	ENSG00000179178	v36
C1orf210	ENSG00000253313	v36
TIE1	ENSG00000066056	v36
MPL	ENSG00000117400	v36
AL139289.2	ENSG00000287113	v36
AL139289.1	ENSG00000234694	v36
CDC20	ENSG00000117399	v36
ELOVL1	ENSG00000066322	v36
MIR6734	ENSG00000283836	v36
MED8	ENSG00000159479	v36
MED8-AS1	ENSG00000229431	v36
SZT2	ENSG00000198198	v36
SZT2-AS1	ENSG00000229372	v36
MIR6735	ENSG00000274975	v36
HYI	ENSG00000178922	v36
HYI-AS1	ENSG00000229348	v36
PTPRF	ENSG00000142949	v36
KDM4A	ENSG00000066135	v36
AL451062.2	ENSG00000284989	v36
KDM4A-AS1	ENSG00000236200	v36
ST3GAL3	ENSG00000126091	v36
ST3GAL3-AS1	ENSG00000229444	v36
U6	ENSG00000283414	v36
AL451062.1	ENSG00000233674	v36
MIR6079	ENSG00000283477	v36
SHMT1P1	ENSG00000224751	v36
ARTN	ENSG00000117407	v36
AL357079.1	ENSG00000237950	v36
AL357079.3	ENSG00000288573	v36
IPO13	ENSG00000117408	v36
AL357079.2	ENSG00000285649	v36
DPH2	ENSG00000132768	v36
ATP6V0B	ENSG00000117410	v36
B4GALT2	ENSG00000117411	v36
CCDC24	ENSG00000159214	v36
SLC6A9	ENSG00000196517	v36
AL139220.2	ENSG00000230615	v36
AL139220.1	ENSG00000227163	v36
KRT8P47	ENSG00000271647	v36
RN7SL479P	ENSG00000239560	v36
KLF17	ENSG00000171872	v36
AL356653.1	ENSG00000233514	v36
KLF18	ENSG00000283039	v36
AL359839.1	ENSG00000226804	v36
Y_RNA	ENSG00000200171	v36
OOSP1P1	ENSG00000238037	v36
AL035417.1	ENSG00000227994	v36
AL035417.2	ENSG00000271329	v36
DMAP1	ENSG00000178028	v36
ERI3	ENSG00000117419	v36
ERI3-IT1	ENSG00000233602	v36
RNU6-369P	ENSG00000199385	v36
RNF220	ENSG00000187147	v36
MIR5584	ENSG00000263381	v36
TMEM53	ENSG00000126106	v36
ARMH1	ENSG00000198520	v36
RNU5F-1	ENSG00000199377	v36
RNU5D-1	ENSG00000200169	v36
KIF2C	ENSG00000142945	v36
AL592166.1	ENSG00000225721	v36
RPS8	ENSG00000142937	v36
SNORD55	ENSG00000264294	v36
SNORD46	ENSG00000200913	v36
SNORD38A	ENSG00000202031	v36
SNORD38B	ENSG00000207421	v36
SNORD38B	ENSG00000281859	v36
RPS15AP11	ENSG00000234093	v36
BEST4	ENSG00000142959	v36
PLK3	ENSG00000173846	v36
TCTEX1D4	ENSG00000188396	v36
BTBD19	ENSG00000222009	v36
PTCH2	ENSG00000117425	v36
RNU5E-6P	ENSG00000202444	v36
AL136380.1	ENSG00000226499	v36
EIF2B3	ENSG00000070785	v36
RNA5SP47	ENSG00000253039	v36
CCNB1IP1P1	ENSG00000229815	v36
PPIAP35	ENSG00000232369	v36
MRPS17P1	ENSG00000268949	v36
HECTD3	ENSG00000126107	v36
UROD	ENSG00000126088	v36
ZSWIM5	ENSG00000162415	v36
OSTCP5	ENSG00000234315	v36
LINC01144	ENSG00000281912	v36
HPDL	ENSG00000186603	v36
MUTYH	ENSG00000132781	v36
AL451136.1	ENSG00000288208	v36
TOE1	ENSG00000132773	v36
TESK2	ENSG00000070759	v36
PPIAP36	ENSG00000236872	v36
CCDC163	ENSG00000280670	v36
MMACHC	ENSG00000132763	v36
PRDX1	ENSG00000117450	v36
