gene_symbol	ensembl	version
E2F2	ENSG00000007968	v27
AL021154.1	ENSG00000235052	v27
ID3	ENSG00000117318	v27
MDS2	ENSG00000197880	v27
AL451000.1	ENSG00000229239	v27
RPL11	ENSG00000142676	v27
ELOA	ENSG00000011007	v27
ELOA-AS1	ENSG00000236810	v27
PITHD1	ENSG00000057757	v27
LYPLA2	ENSG00000011009	v27
GALE	ENSG00000117308	v27
HMGCL	ENSG00000117305	v27
FUCA1	ENSG00000179163	v27
CNR2	ENSG00000188822	v27
BTBD6P1	ENSG00000229106	v27
AL590609.3	ENSG00000232557	v27
MIR378F	ENSG00000264926	v27
AL590609.2	ENSG00000230228	v27
PNRC2	ENSG00000189266	v27
SRSF10	ENSG00000188529	v27
AL590609.1	ENSG00000215905	v27
AL591178.1	ENSG00000225315	v27
MYOM3	ENSG00000142661	v27
AL591178.2	ENSG00000230703	v27
IL22RA1	ENSG00000142677	v27
IFNLR1	ENSG00000185436	v27
AL590683.1	ENSG00000230023	v27
AL138902.1	ENSG00000232298	v27
GRHL3	ENSG00000158055	v27
STPG1	ENSG00000001460	v27
NIPAL3	ENSG00000001461	v27
RCAN3	ENSG00000117602	v27
AL445686.2	ENSG00000264443	v27
NCMAP	ENSG00000184454	v27
AL445686.1	ENSG00000227312	v27
Y_RNA	ENSG00000239106	v27
SRRM1	ENSG00000133226	v27
AL445648.1	ENSG00000284699	v27
CLIC4	ENSG00000169504	v27
RNU6-1208P	ENSG00000238482	v27
RUNX3	ENSG00000020633	v27
MIR6731	ENSG00000278034	v27
AL445471.1	ENSG00000229162	v27
AL445471.2	ENSG00000261025	v27
MIR4425	ENSG00000264371	v27
AL050344.1	ENSG00000233755	v27
AL121994.1	ENSG00000233419	v27
AL031432.1	ENSG00000231953	v27
SYF2	ENSG00000117614	v27
AL031432.4	ENSG00000284602	v27
AL031432.5	ENSG00000284657	v27
RSRP1	ENSG00000117616	v27
AL031432.3	ENSG00000272432	v27
AL031432.2	ENSG00000261349	v27
RHD	ENSG00000187010	v27
SDHDP6	ENSG00000224183	v27
AL928711.1	ENSG00000259984	v27
TMEM50A	ENSG00000183726	v27
RHCE	ENSG00000188672	v27
AL031284.1	ENSG00000238084	v27
TMEM57	ENSG00000204178	v27
LDLRAP1	ENSG00000157978	v27
AL606491.1	ENSG00000225643	v27
MAN1C1	ENSG00000117643	v27
AL031280.1	ENSG00000233478	v27
SELENON	ENSG00000162430	v27
AL020996.2	ENSG00000255054	v27
AL020996.1	ENSG00000228172	v27
MTFR1L	ENSG00000117640	v27
AL020996.3	ENSG00000272478	v27
AUNIP	ENSG00000127423	v27
AL033528.2	ENSG00000236528	v27
PAQR7	ENSG00000182749	v27
Y_RNA	ENSG00000207302	v27
STMN1	ENSG00000117632	v27
SNRPFP2	ENSG00000229786	v27
AL033528.1	ENSG00000223624	v27
MIR3917	ENSG00000283938	v27
PAFAH2	ENSG00000158006	v27
RNU6-110P	ENSG00000207237	v27
SCARNA17	ENSG00000252190	v27
SCARNA18	ENSG00000252691	v27
EXTL1	ENSG00000158008	v27
SLC30A2	ENSG00000158014	v27
AL391650.2	ENSG00000284309	v27
TRIM63	ENSG00000158022	v27
PDIK1L	ENSG00000175087	v27
FAM110D	ENSG00000197245	v27
C1orf232	ENSG00000282872	v27
AL391650.1	ENSG00000236782	v27
ZNF593	ENSG00000142684	v27
CNKSR1	ENSG00000142675	v27
CATSPER4	ENSG00000188782	v27
AL355877.1	ENSG00000236155	v27
AL355877.3	ENSG00000278572	v27
CEP85	ENSG00000130695	v27
AL355877.2	ENSG00000270733	v27
SH3BGRL3	ENSG00000142669	v27
UBXN11	ENSG00000158062	v27
CD52	ENSG00000169442	v27
CRYBG2	ENSG00000176092	v27
AL451139.1	ENSG00000225854	v27
ZNF683	ENSG00000176083	v27
LIN28A	ENSG00000131914	v27
DHDDS	ENSG00000117682	v27
AL513365.1	ENSG00000223583	v27
AL513365.2	ENSG00000225891	v27
HMGN2	ENSG00000198830	v27
DPPA2P2	ENSG00000224129	v27
RPS6KA1	ENSG00000117676	v27
MIR1976	ENSG00000238705	v27
RN7SL679P	ENSG00000243905	v27
Y_RNA	ENSG00000252802	v27
RNU7-29P	ENSG00000252429	v27
AL627313.1	ENSG00000229247	v27
snoU13	ENSG00000238316	v27
AL627082.1	ENSG00000235069	v27
AL512408.1	ENSG00000260063	v27
ARID1A	ENSG00000117713	v27
PIGV	ENSG00000060642	v27
RN7SL165P	ENSG00000241188	v27
ZDHHC18	ENSG00000204160	v27
SFN	ENSG00000175793	v27
AL034380.1	ENSG00000226698	v27
GPN2	ENSG00000142751	v27
GPATCH3	ENSG00000198746	v27
NUDC	ENSG00000090273	v27
NR0B2	ENSG00000131910	v27
KDF1	ENSG00000175707	v27
RPL12P13	ENSG00000172746	v27
AL356390.1	ENSG00000224064	v27
OSTCP2	ENSG00000225294	v27
TRNP1	ENSG00000253368	v27
FAM46B	ENSG00000158246	v27
SLC9A1	ENSG00000090020	v27
AL590640.2	ENSG00000229985	v27
CHCHD3P3	ENSG00000214973	v27
NPM1P39	ENSG00000225159	v27
SNRPEP7	ENSG00000225990	v27
AL590640.1	ENSG00000224311	v27
WDTC1	ENSG00000142784	v27
Y_RNA	ENSG00000252098	v27
FO393419.3	ENSG00000243659	v27
TMEM222	ENSG00000186501	v27
RNU6-48P	ENSG00000206888	v27
ACTG1P20	ENSG00000241547	v27
SYTL1	ENSG00000142765	v27
MAP3K6	ENSG00000142733	v27
FCN3	ENSG00000142748	v27
CD164L2	ENSG00000174950	v27
FO393419.1	ENSG00000231207	v27
GPR3	ENSG00000181773	v27
WASF2	ENSG00000158195	v27
FO393419.2	ENSG00000241169	v27
BX293535.1	ENSG00000237429	v27
AHDC1	ENSG00000126705	v27
FGR	ENSG00000000938	v27
AL031729.1	ENSG00000235912	v27
AL445490.2	ENSG00000233975	v27
IFI6	ENSG00000126709	v27
AL445490.1	ENSG00000225886	v27
RNU6-949P	ENSG00000206767	v27
CHMP1AP1	ENSG00000226662	v27
RNU6-424P	ENSG00000207095	v27
FAM76A	ENSG00000009780	v27
AL020997.1	ENSG00000231344	v27
RPEP3	ENSG00000230833	v27
STX12	ENSG00000117758	v27
AL020997.2	ENSG00000269971	v27
AL020997.3	ENSG00000270031	v27
RNU6-1245P	ENSG00000223062	v27
PPP1R8	ENSG00000117751	v27
SCARNA1	ENSG00000252947	v27
THEMIS2	ENSG00000130775	v27
RPA2	ENSG00000117748	v27
SMPDL3B	ENSG00000130768	v27
AL512288.1	ENSG00000227050	v27
XKR8	ENSG00000158156	v27
EYA3	ENSG00000158161	v27
AL512288.2	ENSG00000238231	v27
RN7SL559P	ENSG00000240750	v27
SPCS2P4	ENSG00000228589	v27
AL137792.2	ENSG00000228943	v27
AL137792.1	ENSG00000214812	v27
RNU6-176P	ENSG00000253005	v27
PTAFR	ENSG00000169403	v27
DNAJC8	ENSG00000126698	v27
ATPIF1	ENSG00000130770	v27
AL353622.1	ENSG00000270605	v27
AL353622.2	ENSG00000271398	v27
SESN2	ENSG00000130766	v27
MED18	ENSG00000130772	v27
PHACTR4	ENSG00000204138	v27
Y_RNA	ENSG00000206779	v27
CR391992.1	ENSG00000229820	v27
RNU6ATAC27P	ENSG00000221216	v27
RCC1	ENSG00000180198	v27
SNHG3	ENSG00000242125	v27
SNORA73A	ENSG00000274266	v27
SNORA73B	ENSG00000200087	v27
PRDX3P2	ENSG00000231468	v27
AL513497.1	ENSG00000279443	v27
TRNAU1AP	ENSG00000180098	v27
SNHG12	ENSG00000197989	v27
SNORD99	ENSG00000221539	v27
SNORA61	ENSG00000278274	v27
SNORA44	ENSG00000273544	v27
SNORA16A	ENSG00000280498	v27
SNORA16A	ENSG00000274582	v27
TAF12	ENSG00000120656	v27
RAB42	ENSG00000188060	v27
LINC01715	ENSG00000229388	v27
AL360012.1	ENSG00000270103	v27
RNU11	ENSG00000274978	v27
GMEB1	ENSG00000162419	v27
SCARNA24	ENSG00000252777	v27
YTHDF2	ENSG00000198492	v27
OPRD1	ENSG00000116329	v27
AL009181.1	ENSG00000233427	v27
Y_RNA	ENSG00000199756	v27
EPB41	ENSG00000159023	v27
AL138785.1	ENSG00000225616	v27
Y_RNA	ENSG00000206704	v27
Metazoa_SRP	ENSG00000277958	v27
TMEM200B	ENSG00000253304	v27
AL357500.1	ENSG00000225750	v27
SRSF4	ENSG00000116350	v27
uc_338	ENSG00000277916	v27
MECR	ENSG00000116353	v27
AL590729.1	ENSG00000237934	v27
PTPRU	ENSG00000060656	v27
LINC01756	ENSG00000230523	v27
AL671862.1	ENSG00000225011	v27
AC092265.1	ENSG00000228176	v27
AL645944.2	ENSG00000284676	v27
AL645944.1	ENSG00000270927	v27
LINC01648	ENSG00000233399	v27
AL137076.1	ENSG00000233372	v27
AL021921.1	ENSG00000231251	v27
AL161638.2	ENSG00000236335	v27
AL161638.1	ENSG00000231949	v27
MATN1	ENSG00000162510	v27
MATN1-AS1	ENSG00000186056	v27
LAPTM5	ENSG00000162511	v27
MIR4420	ENSG00000264773	v27
AL137027.1	ENSG00000229607	v27
LINC01778	ENSG00000223382	v27
RN7SKP91	ENSG00000222784	v27
AL445235.1	ENSG00000235143	v27
SDC3	ENSG00000162512	v27
RN7SL371P	ENSG00000266210	v27
PUM1	ENSG00000134644	v27
AL356320.2	ENSG00000237329	v27
AL356320.1	ENSG00000232768	v27
SELENOWP1	ENSG00000215900	v27
AC114495.1	ENSG00000225142	v27
NKAIN1	ENSG00000084628	v27
SNRNP40	ENSG00000060688	v27
AC114495.2	ENSG00000229447	v27
ZCCHC17	ENSG00000121766	v27
AL451070.1	ENSG00000229044	v27
FABP3	ENSG00000121769	v27
SERINC2	ENSG00000168528	v27
AC209007.1	ENSG00000215899	v27
RNU6-40P	ENSG00000206981	v27
LINC01225	ENSG00000260386	v27
Y_RNA	ENSG00000265961	v27
LINC01226	ENSG00000284543	v27
AC114488.1	ENSG00000229167	v27
TINAGL1	ENSG00000142910	v27
HCRTR1	ENSG00000121764	v27
PEF1	ENSG00000162517	v27
AC114488.2	ENSG00000235790	v27
AC114488.3	ENSG00000264078	v27
COL16A1	ENSG00000084636	v27
ADGRB2	ENSG00000121753	v27
MIR4254	ENSG00000266580	v27
AL354919.2	ENSG00000254545	v27
SPOCD1	ENSG00000134668	v27
AL354919.1	ENSG00000203620	v27
AL136115.2	ENSG00000269967	v27
PTP4A2	ENSG00000184007	v27
AL136115.1	ENSG00000228634	v27
AL136115.3	ENSG00000284702	v27
KHDRBS1	ENSG00000121774	v27
AL445248.1	ENSG00000203325	v27
TMEM39B	ENSG00000121775	v27
MIR5585	ENSG00000266203	v27
Metazoa_SRP	ENSG00000276493	v27
KPNA6	ENSG00000025800	v27
AL049795.2	ENSG00000250135	v27
TXLNA	ENSG00000084652	v27
CCDC28B	ENSG00000160050	v27
AL049795.1	ENSG00000224066	v27
IQCC	ENSG00000160051	v27
DCDC2B	ENSG00000222046	v27
TMEM234	ENSG00000160055	v27
EIF3I	ENSG00000084623	v27
MTMR9LP	ENSG00000220785	v27
FAM167B	ENSG00000183615	v27
LCK	ENSG00000182866	v27
Metazoa_SRP	ENSG00000277617	v27
Y_RNA	ENSG00000252450	v27
HDAC1	ENSG00000116478	v27
MARCKSL1	ENSG00000175130	v27
AL109945.1	ENSG00000233775	v27
TSSK3	ENSG00000162526	v27
FAM229A	ENSG00000225828	v27
BSDC1	ENSG00000160058	v27
GAPDHP20	ENSG00000224333	v27
AL356986.1	ENSG00000270850	v27
LRRC37A12P	ENSG00000229259	v27
RN7SL122P	ENSG00000263529	v27
AL033529.1	ENSG00000254553	v27
ZBTB8B	ENSG00000273274	v27
ZBTB8A	ENSG00000160062	v27
ZBTB8OS	ENSG00000176261	v27
Y_RNA	ENSG00000200591	v27
RBBP4	ENSG00000162521	v27
SYNC	ENSG00000162520	v27
AC114489.1	ENSG00000224409	v27
KIAA1522	ENSG00000162522	v27
YARS	ENSG00000134684	v27
S100PBP	ENSG00000116497	v27
FNDC5	ENSG00000160097	v27
HPCA	ENSG00000121905	v27
TMEM54	ENSG00000121900	v27
RNF19B	ENSG00000116514	v27
AL031602.1	ENSG00000278966	v27
AL355864.1	ENSG00000217644	v27
AL355864.2	ENSG00000239670	v27
AL020995.1	ENSG00000236065	v27
AK2	ENSG00000004455	v27
Metazoa_SRP	ENSG00000276645	v27
AZIN2	ENSG00000142920	v27
AL662907.1	ENSG00000278997	v27
TRIM62	ENSG00000116525	v27
AL662907.2	ENSG00000279179	v27
AL662907.3	ENSG00000284721	v27
ZNF362	ENSG00000160094	v27
AL513327.3	ENSG00000270115	v27
A3GALT2	ENSG00000184389	v27
AL513327.1	ENSG00000225313	v27
PHC2	ENSG00000134686	v27
MIR3605	ENSG00000284154	v27
RN7SKP16	ENSG00000222112	v27
AL513327.2	ENSG00000233246	v27
TLR12P	ENSG00000234512	v27
ZSCAN20	ENSG00000121903	v27
AC115285.1	ENSG00000235907	v27
CSMD2	ENSG00000121904	v27
HSPD1P14	ENSG00000227000	v27
HMGB4	ENSG00000176256	v27
CSMD2-AS1	ENSG00000231163	v27
RNA5SP42	ENSG00000201148	v27
C1orf94	ENSG00000142698	v27
AC115286.1	ENSG00000270241	v27
MIR552	ENSG00000207941	v27
SMIM12	ENSG00000163866	v27
GJB5	ENSG00000189280	v27
GJB4	ENSG00000189433	v27
AL121988.1	ENSG00000255811	v27
GJB3	ENSG00000188910	v27
GJA4	ENSG00000187513	v27
AL122010.1	ENSG00000230163	v27
DLGAP3	ENSG00000116544	v27
AC114490.1	ENSG00000241014	v27
AC114490.2	ENSG00000271741	v27
TMEM35B	ENSG00000243749	v27
ZMYM6	ENSG00000163867	v27
RPL12P45	ENSG00000233940	v27
ZMYM1	ENSG00000197056	v27
EFCAB14P1	ENSG00000228348	v27
AL590434.1	ENSG00000284640	v27
SFPQ	ENSG00000116560	v27
Y_RNA	ENSG00000201868	v27
ZMYM4	ENSG00000146463	v27
RN7SL503P	ENSG00000240374	v27
SNORA62	ENSG00000201542	v27
RPL5P4	ENSG00000229994	v27
ZMYM4-AS1	ENSG00000227409	v27
Metazoa_SRP	ENSG00000278702	v27
KIAA0319L	ENSG00000142687	v27
AC004865.1	ENSG00000236274	v27
NCDN	ENSG00000020129	v27
AC004865.2	ENSG00000239636	v27
TFAP2E	ENSG00000116819	v27
PSMB2	ENSG00000126067	v27
C1orf216	ENSG00000142686	v27
CLSPN	ENSG00000092853	v27
AL354864.1	ENSG00000232335	v27
AGO4	ENSG00000134698	v27
AGO1	ENSG00000092847	v27
AL139286.1	ENSG00000271164	v27
AL139286.2	ENSG00000271914	v27
AGO3	ENSG00000126070	v27
AL138787.2	ENSG00000271554	v27
AL138787.1	ENSG00000232862	v27
TEKT2	ENSG00000092850	v27
ADPRHL2	ENSG00000116863	v27
COL8A2	ENSG00000171812	v27
TRAPPC3	ENSG00000054116	v27
MAP7D1	ENSG00000116871	v27
RN7SL131P	ENSG00000264592	v27
THRAP3	ENSG00000054118	v27
UBE2V2P4	ENSG00000231849	v27
SH3D21	ENSG00000214193	v27
EVA1B	ENSG00000142694	v27
AL591845.1	ENSG00000116883	v27
STK40	ENSG00000196182	v27
LSM10	ENSG00000181817	v27
RNU4-27P	ENSG00000222821	v27
OSCP1	ENSG00000116885	v27
SNORA63C	ENSG00000201448	v27
MRPS15	ENSG00000116898	v27
CSF3R	ENSG00000119535	v27
FTLP18	ENSG00000230214	v27
AL596257.1	ENSG00000284705	v27
AC117945.2	ENSG00000284720	v27
AC117945.1	ENSG00000234481	v27
GRIK3	ENSG00000163873	v27
AL031430.1	ENSG00000284650	v27
MIR4255	ENSG00000264698	v27
RNU6-636P	ENSG00000207328	v27
AL353604.1	ENSG00000223944	v27
RNA5SP43	ENSG00000252368	v27
RPS29P6	ENSG00000230451	v27
LINC01137	ENSG00000233621	v27
ZC3H12A	ENSG00000163874	v27
MIR6732	ENSG00000283724	v27
MEAF6	ENSG00000163875	v27
MIR5581	ENSG00000263675	v27
SNIP1	ENSG00000163877	v27
FTH1P1	ENSG00000232273	v27
AL034379.1	ENSG00000237749	v27
DNALI1	ENSG00000163879	v27
GNL2	ENSG00000134697	v27
AL513220.1	ENSG00000284748	v27
RSPO1	ENSG00000169218	v27
C1orf109	ENSG00000116922	v27
CDCA8	ENSG00000134690	v27
EPHA10	ENSG00000183317	v27
Y_RNA	ENSG00000200421	v27
ACTN4P2	ENSG00000214141	v27
AL929472.1	ENSG00000227416	v27
MANEAL	ENSG00000185090	v27
AL929472.3	ENSG00000233728	v27
YRDC	ENSG00000196449	v27
C1orf122	ENSG00000197982	v27
MTF1	ENSG00000188786	v27
AL929472.4	ENSG00000235673	v27
AL929472.2	ENSG00000230955	v27
INPP5B	ENSG00000204084	v27
SNORA63	ENSG00000252448	v27
RNU6-584P	ENSG00000222282	v27
Metazoa_SRP	ENSG00000277168	v27
SF3A3	ENSG00000183431	v27
RNU6-510P	ENSG00000212541	v27
FHL3	ENSG00000183386	v27
UTP11	ENSG00000183520	v27
POU3F1	ENSG00000185668	v27
AL139158.2	ENSG00000224592	v27
AL139158.1	ENSG00000223589	v27
MIR3659	ENSG00000265596	v27
AL139158.3	ENSG00000284623	v27
LINC01343	ENSG00000237290	v27
AL513479.1	ENSG00000275350	v27
RNU6-753P	ENSG00000200796	v27
LINC01685	ENSG00000238063	v27
AL354702.1	ENSG00000215895	v27
AL354702.2	ENSG00000284632	v27
RRAGC	ENSG00000116954	v27
AL139260.2	ENSG00000273637	v27
AL139260.1	ENSG00000228436	v27
MYCBP	ENSG00000214114	v27
AL139260.3	ENSG00000274944	v27
GJA9	ENSG00000131233	v27
RHBDL2	ENSG00000158315	v27
RNU6-605P	ENSG00000199963	v27
Y_RNA	ENSG00000207466	v27
EIF1P2	ENSG00000235549	v27
AKIRIN1	ENSG00000174574	v27
NDUFS5	ENSG00000168653	v27
MACF1	ENSG00000127603	v27
RNU6-608P	ENSG00000206654	v27
RNA5SP44	ENSG00000222378	v27
AL356055.1	ENSG00000270040	v27
AL442071.1	ENSG00000226438	v27
HSPE1P8	ENSG00000217897	v27
BMP8A	ENSG00000183682	v27
OXCT2P1	ENSG00000237624	v27
AL365277.1	ENSG00000182109	v27
PPIEL	ENSG00000243970	v27
PABPC4	ENSG00000090621	v27
AL365277.2	ENSG00000228060	v27
SNORA55	ENSG00000201457	v27
HEYL	ENSG00000163909	v27
AL035404.2	ENSG00000225903	v27
NT5C1A	ENSG00000116981	v27
HPCAL4	ENSG00000116983	v27
PPIE	ENSG00000084072	v27
AL035404.1	ENSG00000225333	v27
RNU7-121P	ENSG00000252413	v27
BMP8B	ENSG00000116985	v27
OXCT2	ENSG00000198754	v27
AL033527.3	ENSG00000261798	v27
AL033527.1	ENSG00000229213	v27
AL033527.5	ENSG00000284719	v27
AL033527.4	ENSG00000284678	v27
TRIT1	ENSG00000043514	v27
Y_RNA	ENSG00000202222	v27
MYCL	ENSG00000116990	v27
AL033527.2	ENSG00000236546	v27
Y_RNA	ENSG00000207356	v27
MFSD2A	ENSG00000168389	v27
AL663070.1	ENSG00000228477	v27
CAP1	ENSG00000131236	v27
PPT1	ENSG00000131238	v27
AL512599.1	ENSG00000226745	v27
RLF	ENSG00000117000	v27
RNU6-1237P	ENSG00000207508	v27
TMCO2	ENSG00000188800	v27
AL050341.2	ENSG00000259943	v27
ZMPSTE24	ENSG00000084073	v27
AL050341.1	ENSG00000231296	v27
COL9A2	ENSG00000049089	v27
AL031985.2	ENSG00000227311	v27
SMAP2	ENSG00000084070	v27
AL031985.1	ENSG00000213172	v27
AL031985.4	ENSG00000284677	v27
ZFP69B	ENSG00000187801	v27
AL031985.3	ENSG00000260920	v27
AL603839.4	ENSG00000279667	v27
ZFP69	ENSG00000187815	v27
AL603839.3	ENSG00000238287	v27
EXO5	ENSG00000164002	v27
AL603839.1	ENSG00000227278	v27
AL603839.2	ENSG00000238186	v27
ZNF684	ENSG00000117010	v27
AL356379.1	ENSG00000236505	v27
GTF2F2P2	ENSG00000233910	v27
RIMS3	ENSG00000117016	v27
AL031289.1	ENSG00000237899	v27
NFYC-AS1	ENSG00000272145	v27
NFYC	ENSG00000066136	v27
MIR30E	ENSG00000198974	v27
MIR30C1	ENSG00000207962	v27
KCNQ4	ENSG00000117013	v27
RN7SL326P	ENSG00000264582	v27
CITED4	ENSG00000179862	v27
AC119677.1	ENSG00000229528	v27
AL391730.1	ENSG00000228940	v27
UBE2V1P8	ENSG00000233118	v27
CTPS1	ENSG00000171793	v27
SLFNL1-AS1	ENSG00000281207	v27
SLFNL1	ENSG00000171790	v27
SCMH1	ENSG00000010803	v27
RPL23AP17	ENSG00000215893	v27
AC093151.3	ENSG00000235358	v27
AC093151.1	ENSG00000213987	v27
FOXO6	ENSG00000204060	v27
AC093151.2	ENSG00000229901	v27
RNA5SP45	ENSG00000252563	v27
EDN2	ENSG00000127129	v27
HIVEP3	ENSG00000127124	v27
AL445933.2	ENSG00000230881	v27
AL445933.1	ENSG00000230638	v27
HNRNPFP1	ENSG00000227538	v27
AC114492.1	ENSG00000228776	v27
GUCA2B	ENSG00000044012	v27
GUCA2A	ENSG00000197273	v27
FOXJ3	ENSG00000198815	v27
AC096540.1	ENSG00000227527	v27
RIMKLA	ENSG00000177181	v27
AL513331.1	ENSG00000235002	v27
ZMYND12	ENSG00000066185	v27
PPCS	ENSG00000127125	v27
CCDC30	ENSG00000186409	v27
AL445669.1	ENSG00000230116	v27
TMSB4XP1	ENSG00000236876	v27
RNU6-536P	ENSG00000200254	v27
AL445669.2	ENSG00000236180	v27
PPIH	ENSG00000171960	v27
AC098484.2	ENSG00000234917	v27
YBX1	ENSG00000065978	v27
CLDN19	ENSG00000164007	v27
P3H1	ENSG00000117385	v27
C1orf50	ENSG00000164008	v27
AC098484.3	ENSG00000283580	v27
AC098484.1	ENSG00000228452	v27
TMEM269	ENSG00000274386	v27
SVBP	ENSG00000177868	v27
ERMAP	ENSG00000164010	v27
AL512353.1	ENSG00000228192	v27
ZNF691	ENSG00000164011	v27
AL512353.2	ENSG00000233708	v27
AL512353.3	ENSG00000237090	v27
ATP6V1E1P1	ENSG00000225099	v27
SLC2A1	ENSG00000117394	v27
AC099795.2	ENSG00000284138	v27
SLC2A1-AS1	ENSG00000227533	v27
AC099795.1	ENSG00000283973	v27
RNU6-880P	ENSG00000207256	v27
U6	ENSG00000283136	v27
AL161637.1	ENSG00000277513	v27
FAM183A	ENSG00000186973	v27
EBNA1BP2	ENSG00000117395	v27
MIR6733	ENSG00000284410	v27
CFAP57	ENSG00000243710	v27
RNA5SP46	ENSG00000199240	v27
TMEM125	ENSG00000179178	v27
C1orf210	ENSG00000253313	v27
TIE1	ENSG00000066056	v27
MPL	ENSG00000117400	v27
AL139289.2	ENSG00000234694	v27
CDC20	ENSG00000117399	v27
ELOVL1	ENSG00000066322	v27
MIR6734	ENSG00000283836	v27
MED8	ENSG00000159479	v27
AL139289.1	ENSG00000229431	v27
SZT2	ENSG00000198198	v27
SZT2-AS1	ENSG00000229372	v27
MIR6735	ENSG00000274975	v27
HYI	ENSG00000178922	v27
HYI-AS1	ENSG00000229348	v27
PTPRF	ENSG00000142949	v27
KDM4A	ENSG00000066135	v27
KDM4A-AS1	ENSG00000236200	v27
ST3GAL3	ENSG00000126091	v27
AL451062.1	ENSG00000229444	v27
U6	ENSG00000283414	v27
AL451062.2	ENSG00000233674	v27
MIR6079	ENSG00000283477	v27
SHMT1P1	ENSG00000224751	v27
ARTN	ENSG00000117407	v27
AL357079.1	ENSG00000237950	v27
IPO13	ENSG00000117408	v27
DPH2	ENSG00000132768	v27
ATP6V0B	ENSG00000117410	v27
B4GALT2	ENSG00000117411	v27
CCDC24	ENSG00000159214	v27
SLC6A9	ENSG00000196517	v27
AL139220.2	ENSG00000230615	v27
AL139220.1	ENSG00000227163	v27
KRT8P47	ENSG00000271647	v27
RN7SL479P	ENSG00000239560	v27
KLF17	ENSG00000171872	v27
AL356653.1	ENSG00000233514	v27
KLF18	ENSG00000283039	v27
AL359839.1	ENSG00000226804	v27
Y_RNA	ENSG00000200171	v27
OOSP1P1	ENSG00000238037	v27
AL035417.1	ENSG00000227994	v27
AL035417.2	ENSG00000271329	v27
DMAP1	ENSG00000178028	v27
ERI3	ENSG00000117419	v27
ERI3-IT1	ENSG00000233602	v27
RNU6-369P	ENSG00000199385	v27
RNF220	ENSG00000187147	v27
MIR5584	ENSG00000263381	v27
TMEM53	ENSG00000126106	v27
C1orf228	ENSG00000198520	v27
RNU5F-1	ENSG00000199377	v27
RNU5D-1	ENSG00000200169	v27
KIF2C	ENSG00000142945	v27
AL592166.1	ENSG00000225721	v27
RPS8	ENSG00000142937	v27
SNORD55	ENSG00000264294	v27
SNORD46	ENSG00000200913	v27
SNORD38A	ENSG00000202031	v27
SNORD38B	ENSG00000207421	v27
SNORD38B	ENSG00000281859	v27
RPS15AP11	ENSG00000234093	v27
BEST4	ENSG00000142959	v27
PLK3	ENSG00000173846	v27
TCTEX1D4	ENSG00000188396	v27
BTBD19	ENSG00000222009	v27
PTCH2	ENSG00000117425	v27
RNU5E-6P	ENSG00000202444	v27
AL136380.1	ENSG00000226499	v27
EIF2B3	ENSG00000070785	v27
RNA5SP47	ENSG00000253039	v27
CCNB1IP1P1	ENSG00000229815	v27
AL136380.2	ENSG00000232369	v27
MRPS17P1	ENSG00000268949	v27
HECTD3	ENSG00000126107	v27
UROD	ENSG00000126088	v27
ZSWIM5	ENSG00000162415	v27
OSTCP5	ENSG00000234315	v27
LINC01144	ENSG00000281912	v27
HPDL	ENSG00000186603	v27
MUTYH	ENSG00000132781	v27
TOE1	ENSG00000132773	v27
TESK2	ENSG00000070759	v27
AL451136.1	ENSG00000236872	v27
CCDC163	ENSG00000280670	v27
MMACHC	ENSG00000132763	v27
PRDX1	ENSG00000117450	v27
HMGB1P48	ENSG00000234379	v27
AKR1A1	ENSG00000117448	v27
AL355480.3	ENSG00000281133	v27
AL355480.1	ENSG00000280836	v27
NASP	ENSG00000132780	v27
AL355480.2	ENSG00000281112	v27
AL355480.4	ENSG00000281825	v27
CCDC17	ENSG00000159588	v27
GPBP1L1	ENSG00000159592	v27
RPS15AP10	ENSG00000225447	v27
AL604028.2	ENSG00000234329	v27
TMEM69	ENSG00000159596	v27
IPP	ENSG00000197429	v27
AL604028.1	ENSG00000230896	v27
AL603882.1	ENSG00000236111	v27
MAST2	ENSG00000086015	v27
TMA16P2	ENSG00000232467	v27
PIK3R3	ENSG00000117461	v27
AL358075.4	ENSG00000278139	v27
AL358075.1	ENSG00000226957	v27
AL358075.3	ENSG00000233114	v27
AL358075.2	ENSG00000227857	v27
TSPAN1	ENSG00000117472	v27
AL672043.1	ENSG00000250719	v27
POMGNT1	ENSG00000085998	v27
LURAP1	ENSG00000171357	v27
RAD54L	ENSG00000085999	v27
LRRC41	ENSG00000132128	v27
UQCRH	ENSG00000173660	v27
NSUN4	ENSG00000117481	v27
AL122001.1	ENSG00000225779	v27
FAAH	ENSG00000117480	v27
FAAHP1	ENSG00000232022	v27
LINC01398	ENSG00000224863	v27
DMBX1	ENSG00000197587	v27
AL136373.1	ENSG00000282881	v27
MKNK1-AS1	ENSG00000269956	v27
KNCN	ENSG00000162456	v27
MKNK1	ENSG00000079277	v27
MOB3C	ENSG00000142961	v27
ATPAF1	ENSG00000123472	v27
NENFP1	ENSG00000233647	v27
TEX38	ENSG00000186118	v27
EFCAB14-AS1	ENSG00000228237	v27
EFCAB14	ENSG00000159658	v27
AL593856.1	ENSG00000236476	v27
CYP4B1	ENSG00000142973	v27
CYP4Z2P	ENSG00000154198	v27
AL731892.1	ENSG00000238145	v27
CYP4A11	ENSG00000187048	v27
CYP4A26P	ENSG00000259832	v27
