"","NBL_over_GTEX_logFC","average_logCPM","LR","PValue","BH FDR"
"C12orf10",0.094414057393925,4.77092692499212,10.6198868034571,0.00111877895788532,0.00129231892825037
"DDX51",0.0918326239637551,5.13834517771714,10.6311126754972,0.00111200787373391,0.00128520447707276
"RHBDD2",-0.186793911112443,6.34345595247332,10.6730526057981,0.00108707571905474,0.00125708095265141
"NHP2",-0.113017059325214,5.46466621763222,10.8214085903255,0.00100333126453698,0.00116087914905105
"SF3B4",-0.127244776817898,5.48910463862331,10.8845507080714,0.000969696999060802,0.00112258197245187
"TMEM184C",0.100427858762694,4.45521887313618,11.0244880834271,0.000899161062689856,0.00104149930041296
"RPL39",0.158858856530078,8.12499211294368,11.0418252557029,0.000890791157318922,0.00103237385781994
"BUD13",-0.0869605638779717,3.8528594692242,11.1211374054928,0.000853494314577792,0.000989695229493851
"COMMD6",-0.139583937238946,5.26303695609046,11.1579869537891,0.000836706646452594,0.000970764617431187
"GOLGB1",-0.0954219463557397,6.99780007066151,11.1896582856207,0.000822544919643041,0.000954861432421441
"MRPL32",-0.119738176334241,4.9475907160204,11.2778701582629,0.000784364925775676,0.000911043331929713
"SH3GLB1",-0.172401966487382,6.90654125785843,11.332566256875,0.00076159580583771,0.000885086437332148
"GNL2",-0.126263049002498,5.1715082210176,11.4117856225985,0.000729796542845107,0.000848600631215241
"RPL23",0.151069971147389,8.71086627545407,11.4228910720667,0.000725447227292375,0.000844010624550686
"DYNC1LI1",-0.123052046728919,5.06059854612465,11.5537549595138,0.000676125686399937,0.000787064269090835
"SYNCRIP",0.117967283390377,6.79270848473952,11.6346423607902,0.000647347879479136,0.000753982555133769
"LASP1",-0.195549021789466,7.20660096987701,11.6802115988139,0.000631683485829546,0.000736146126660403
"BRD4",0.116019671593774,6.75369932589594,11.7132107069046,0.000620579530485455,0.000723607448095201
"REXO4",0.109920672888473,4.51226607681297,11.9039857876032,0.000560139584216275,0.000653496181585654
"NDUFA5",-0.197489993104086,5.99523157118451,11.9220203060504,0.000554742862846601,0.000647559762077744
"YKT6",0.105274764756534,6.07874738122042,12.1891460651059,0.000480683825977051,0.000561421598749615
"DCTN3",0.100741868932073,5.35668224140053,12.2340837336869,0.000469243816473459,0.000548365060987347
"RNF216",0.109772030364233,5.84475818581723,12.3925455868011,0.000431051210811864,0.000504013108410308
"PSMD11",-0.127464501422737,6.1572957470036,12.4151626739022,0.000425861914832641,0.000498222853007547
"ACTR2",-0.176106732088169,7.22074572985402,12.4199077743851,0.000424781216737509,0.00049723553798705
"FIZ1",0.101282123846184,3.96558390527478,12.510278772832,0.000404719210813021,0.000474015807421831
"RPS29",0.148556266575575,7.58435348748506,12.5920699630569,0.000387386871205543,0.000453968989693996
"SP1",0.155872257237199,6.57040707345071,12.6811393841581,0.00036936242626471,0.000433088272002173
"CDKN1B",-0.14547358511453,6.17251425421606,12.816529867694,0.000343570358662339,0.000403071370497716
"GNB2",-0.179224326491404,7.62018733668605,12.8440841493521,0.000338547870749295,0.000397401078017618
"NAP1L4",-0.113266046839804,6.68055593033803,12.9328219162053,0.000322870690862346,0.000379210542959131
"PURB",0.100616894762924,5.8151260520625,13.0788905611698,0.000298642283627526,0.00035095064108439
"PAIP2",0.127377010430158,6.09206801448053,13.1492871009577,0.000287628657249891,0.000338197189375571
"CLNS1A",-0.115934966931369,5.36454749271419,13.3058930489369,0.000264573245274667,0.000311262641499608
"PPP2R5B",0.18447505818899,5.38229186131113,13.3308615620135,0.000261073539819374,0.000307317507634913
"MRPS5",-0.10671620045069,5.50380638652976,13.3695360587189,0.000255744610916009,0.000301213506967817
"UBE2D2",-0.101609814672671,6.08880389848799,13.4421908649965,0.000246028139058591,0.000289932150405748
"YY1",-0.0942065472996966,6.45960778447114,13.4574159215026,0.000244039643914475,0.000287750281987871
"MKRN1",-0.183179113080848,6.71319890990863,13.7078122316852,0.000213564265252171,0.000251957841027843
"BMS1",0.109751949997671,5.42391621042853,13.7124327205529,0.000213039503503967,0.000251480020999624
"FIBP",0.118581342108266,5.21756765562946,13.7994023834035,0.000203400918954334,0.000240237305851575
"SBF1",0.136431663069279,7.34486606366141,13.823332621947,0.000200826724131908,0.000237330399930786
"EIF2AK1",0.144089827345026,6.46030633324107,13.8408762374493,0.000198960416041197,0.000235257248697362
"GPN2",-0.0857523110583843,4.63334264367699,13.8564376646191,0.000197319602299049,0.000233448543565073
"SUPT6H",0.107336176520347,7.09931083543366,13.9350015742402,0.000189241528236458,0.00022401759261362
"DDX19A",-0.120433479612648,5.44803288242156,14.3038919627052,0.00015554295485015,0.000184230234171074
"MRPL22",-0.108036698409295,3.77258808067262,14.5222660246654,0.000138512699708369,0.000164151619293214
"IRF2BPL",0.158179011910033,5.8342458552367,14.5369634155522,0.000137436337010901,0.000162967988550476
"UBQLN1",-0.123027999973849,6.79491219364585,14.5878205721729,0.00013377637975955,0.000158717738697771
"EIF4A3",0.173484222257237,5.82113945116027,14.6076528386293,0.000132375878673463,0.000157144909674546
"TBCA",-0.12394763698051,5.61315500317612,14.624696247578,0.000131184117568612,0.000155818239193488
"MRPS25",-0.13518869481604,6.09932069531062,14.6702393937921,0.000128052235571432,0.000152184320713078
"IWS1",-0.105646624105614,5.41163159578444,14.7176224640025,0.000124873683087365,0.000148490789628237
"LCMT1",0.124548893788843,4.42857308572585,14.7786456240428,0.000120896835313652,0.000143843260146555
"NOP9",-0.118101431688857,5.48633689945895,14.8206066623279,0.000118236465042632,0.000140757696479324
"PSMD5",-0.115064739006453,4.67567942487662,14.8796715148237,0.000114591231814027,0.000136495511519828
"SETD1B",-0.189875092248898,6.06031776032118,14.8898084335979,0.000113977094164911,0.000135841031638089
"LRRC59",0.180590226097291,6.1241319461892,14.9922171646813,0.00010795549618406,0.000128737388975881
"UBE2K",-0.10929488329046,5.84679093394263,15.0270585847666,0.000105980684669356,0.000126454226025936
"PSMB5",-0.167122498362442,5.94928305841476,15.0611993230614,0.000104080856163783,0.000124257986324016
"CD2BP2",0.104806031053111,5.99622376175178,15.1432200995678,9.96555289621056e-05,0.000119042440739717
"CNP",-0.323031426110085,7.21722650043134,15.3769848275351,8.80543015636308e-05,0.000105244185135814
"SLU7",-0.119210043038996,5.2599534755944,15.4417527445585,8.50874396425261e-05,0.000101756049686392
"NDUFV3",-0.160323609956512,5.26030650762437,15.5141917086876,8.18881511479404e-05,9.79858218864244e-05
"SPG11",0.122247302567107,5.85999213860355,15.5538809411955,8.01868718712065e-05,9.60048066873054e-05
"DUT",0.117031505987737,5.51069012005545,15.7527845414425,7.21816144250324e-05,8.64697035325545e-05
"AGFG1",-0.201663267341756,6.24911438315407,15.8504393950643,6.85506175003823e-05,8.21668360449787e-05
"PHF10",-0.137120789829934,6.29912909729016,15.8923930889996,6.7047658116198e-05,8.04112404591752e-05
"PREP",-0.190708402628196,5.18811057667801,16.1212713345813,5.94129616827878e-05,7.12955540193453e-05
"CCDC50",-0.172168971532837,6.39386087082337,16.1315664891154,5.90908791753969e-05,7.09495976376978e-05
"RIC8A",-0.104097832360299,6.14755361144424,16.1318590285609,5.90817528207213e-05,7.09495976376978e-05
"VAMP2",0.196965882502048,7.39536628758098,16.5112084938482,4.83633292003692e-05,5.81356561652979e-05
"SRSF2",0.12084356277036,7.44539186971961,16.6258510358457,4.55262553295466e-05,5.47566644857089e-05
"PRPF3",0.108719094119657,5.74423462939635,16.7332353269958,4.30207176091419e-05,5.1772783369168e-05
"MAD2L1BP",0.152221249401622,3.59507869108417,16.7804172325887,4.19641374622973e-05,5.05302113938213e-05
"TIMM13",-0.156145583794991,5.12867553836482,16.7837343213414,4.18908443907247e-05,5.04708968562949e-05
"COPA",-0.128165589408694,7.18820488875392,16.9629037523737,3.81173561270534e-05,4.59508885572975e-05
"SLC30A5",-0.134742953905733,4.83607688913805,17.0017080131092,3.73462077162078e-05,4.50471201631455e-05
"ZMYND19",0.152773427661944,3.86124865161234,17.1407343413739,3.47098470389125e-05,4.18911947021358e-05
"HSPA4",0.157235938551147,6.3915437504731,17.1951746081595,3.37292011926002e-05,4.073106526996e-05
"HECTD1",-0.208627535806255,7.22014347813406,17.2562566590404,3.2662021812665e-05,3.94650436171441e-05
"PSMD14",-0.19168473640686,5.08943882360274,17.3862632316614,3.05022499451721e-05,3.68766406936451e-05
"PLAA",-0.176316805630141,4.75512157453959,17.3885785927123,3.04651151738146e-05,3.68529619038079e-05
"PFDN2",0.173842110602681,4.77187771003748,17.4248451730764,2.98893498096958e-05,3.61773110088537e-05
"PHRF1",0.110818448261328,5.78291458355732,17.4278365030932,2.98423507136092e-05,3.61412551894921e-05
"PHF12",0.174742243385908,5.91846328063182,17.4591064148444,2.93554689184553e-05,3.55721204435985e-05
"CRK",-0.141250224309309,5.91132969384685,17.7331494310347,2.54158772914194e-05,3.08160175011436e-05
"DDX39A",0.18461545633566,5.64141383249063,17.9539150338333,2.26318434363006e-05,2.74563091948187e-05
"TBC1D10B",-0.15867863625916,5.90475000377089,18.02511217744,2.18010073074031e-05,2.64636504887552e-05
"GNPAT",-0.172022961424887,5.38768545265573,18.2436158475357,1.94376342544313e-05,2.3608462657204e-05
"TAB1",-0.10746385084925,4.96331101687596,18.349501530116,1.83867083912919e-05,2.23449581144172e-05
"MAML1",0.127090360154808,5.7698780011251,18.4118338976823,1.77949404808188e-05,2.16383178979268e-05
"HNRNPH3",-0.111268750168878,7.0605912448332,18.4719533769621,1.72423104688143e-05,2.09784773954288e-05
"AP3S2",0.1628912873849,5.2462327035056,18.6105217219665,1.60333192484967e-05,1.95188234329526e-05
"SNX27",0.172628990831929,5.83038723791268,18.723236003083,1.51129628428506e-05,1.84090614675094e-05
"ATP6V0B",-0.242127331325646,6.48135512851193,18.8656815716149,1.4025331881107e-05,1.70941363611867e-05
"ATF6",-0.174930140788171,5.58619182243311,19.0184616121478,1.29459826471978e-05,1.57877837160949e-05
"PGRMC1",-0.230123708180105,6.39313486273749,19.0777589577719,1.25498939175113e-05,1.53136416192758e-05
"AHCY",-0.204412040198811,6.34973067145611,19.1193739401042,1.22792071011546e-05,1.49920551816422e-05
"VPS36",-0.143047202142285,5.60761483976665,19.1747425651683,1.19281260947673e-05,1.45718817911642e-05
"YBX1",-0.238201023483038,8.73208963391249,19.2137577651501,1.168680931457e-05,1.42853897325943e-05
"CYB5B",-0.179649461633491,5.5492026117147,19.309253841906,1.11166273078484e-05,1.35963409123364e-05
"KDELR2",-0.205704200693843,6.85202511884064,19.6003699716748,9.54507133285121e-06,1.16810313513913e-05
"COPS6",-0.123569871577207,6.04668994560826,19.6199390978545,9.44780736956823e-06,1.15687437178387e-05
"TMX2",-0.120893795218548,5.83819665825621,19.646486409456,9.31744853047238e-06,1.14157770793419e-05
"MRPS17",-0.186146083497838,3.60050408182057,19.7256853933013,8.93917824527511e-06,1.09587123847506e-05
"DRG1",-0.184024143775212,5.17172057647171,19.8395173391818,8.42233337103292e-06,1.03311332238137e-05
"NPIPA1",-0.201728555084284,7.27607712302236,19.8593824965392,8.33526176959967e-06,1.0230303749947e-05
"FRG1",-0.111434742579192,4.29663948099844,19.9747698998235,7.84707695827564e-06,9.63676117682973e-06
"HSP90AB1",0.187606629448086,9.78410912670757,19.9871725920875,7.7963421843261e-06,9.58005768700105e-06
"ARPC1A",-0.139961108764435,6.13974572341705,20.1025922440967,7.33971276888389e-06,9.02423701092282e-06
"SLC30A9",0.145383085293156,5.59201785120537,20.1702047340768,7.08479177068549e-06,8.71591254741624e-06
"AARS",-0.179695952960757,6.84002178147642,20.4061280076749,6.26289263514866e-06,7.70930511946787e-06
"RPS13",-0.193073420638484,8.16808020218918,20.4603832800658,6.08783830467387e-06,7.49821726675374e-06
"PHF13",-0.177413725922382,4.6773378485686,20.5420080851381,5.83368378055475e-06,7.18939902533156e-06
"FXR2",-0.203894133888325,5.88909797649231,20.7304963341739,5.28672937992911e-06,6.5191613023201e-06
"MRPS16",-0.173226760762688,5.4234557307932,20.7710966093782,5.17582423741932e-06,6.38615211432466e-06
"TMEM208",-0.16202518223692,4.13389566824615,20.8127940248232,5.06435198991399e-06,6.25228640730122e-06
"PTPN11",-0.231039815527413,7.05842333851743,20.8921740244878,4.85875614976872e-06,6.00199289089077e-06
"DHX29",-0.149050270071098,5.06776454030009,20.9102377499057,4.8131530720612e-06,5.94915918265363e-06
"ZCCHC17",-0.174284576537184,4.79251888489605,20.9416749141492,4.73480974346002e-06,5.85577176753007e-06
"PDPK1",0.12855100329849,5.99273137870614,21.0243736775483,4.53477598013805e-06,5.61168506675893e-06
"INO80",-0.129811275469929,5.18827940129412,21.0386529933476,4.50110559182709e-06,5.57330291440854e-06
"MRPL14",-0.242956607552363,4.29103581554846,21.1326207736111,4.28570256456765e-06,5.30971999149975e-06
"PRPF40A",0.134070963061136,5.9669675560997,21.1802143333953,4.18058125207207e-06,5.1825387422381e-06
"RBMX2",0.107746644546674,3.65464978757918,21.2847455109186,3.95869237656065e-06,4.91036857104392e-06
"SNRPD2",-0.155995310376582,6.0815817770389,21.3222754791987,3.88194365295072e-06,4.81801517210196e-06
"PRPF18",0.123162857885001,3.60085950429924,21.5381282879098,3.46863239932953e-06,4.30758606658309e-06
"FUBP3",-0.136992494188635,5.48460325303925,21.6565977085174,3.26086473462239e-06,4.05196209627635e-06
"FAM53C",-0.284476501756099,6.10482857898318,21.8607607076665,2.93167918910591e-06,3.64507181593986e-06
"NAP1L1",-0.191532647056582,8.1658553793638,21.9361365068762,2.81875789778933e-06,3.50674856952463e-06
"WASL",-0.186195573146849,5.74241526538332,22.0280322462349,2.68697351407866e-06,3.34478030798173e-06
"B4GALT3",-0.168286666287472,5.09386442514213,22.220194697682,2.43103324615583e-06,3.02797735286314e-06
"CUTA",0.14582938260576,6.11162342115644,22.5094777339818,2.09109320467752e-06,2.60611022541411e-06
"PA2G4",-0.17964544468482,6.64917665732322,22.5672174870197,2.02917755110179e-06,2.53044706491316e-06
"PBX2",-0.196476601515481,6.47034107693172,22.5979292066131,1.99699735701456e-06,2.49179705866345e-06
"COQ5",0.177652376139838,4.27704581880723,22.6954691498468,1.89814911319484e-06,2.3698651234894e-06
"TIMM10",-0.177086132600432,3.56975594656463,22.7258202741941,1.86840364306446e-06,2.33411519954514e-06
"TUT1",-0.145558659489093,4.5116825923824,22.7831307982742,1.81350574714905e-06,2.26688218393631e-06
"STK38",-0.254314465646713,5.87312696099644,22.8689942188121,1.73426971473332e-06,2.16912829120904e-06
"RPS23",-0.197882202522825,9.07962177959435,22.8854383655234,1.71949576019536e-06,2.15193152348644e-06
"WDR46",-0.159750034628325,4.97676901606364,22.9038266225543,1.70312461023929e-06,2.13271418097943e-06
"ARF3",-0.243174610312137,7.29291884180555,22.9087885883928,1.69873379749202e-06,2.12848506845659e-06
"DNAJB11",-0.187122952389909,5.38876099942539,22.9649087744838,1.64985680694936e-06,2.06847719080219e-06
"RRP36",-0.135549597409215,4.44210139834127,22.9717983134633,1.6439545117239e-06,2.0623085272522e-06
"RSRC2",0.104504590722208,6.15767971885861,22.9962094042439,1.62321137975465e-06,2.03750382395981e-06
"ABCB10",-0.163462303809558,4.07921274149152,23.0511915860279,1.57744712717692e-06,1.98124340135857e-06
"MNAT1",-0.207267980328749,3.49054153554666,23.2057842553932,1.45558855985965e-06,1.82928544327066e-06
"RPL22",-0.172168666379174,8.25570778298003,23.3673122512901,1.33833543532658e-06,1.68293677496157e-06
"SMDT1",-0.172558903148107,5.19861347139768,23.4822676992171,1.26070384744547e-06,1.5862660752759e-06
"RPA1",-0.163245592105286,5.91558480608445,23.5371115399048,1.22527434276869e-06,1.54261158262245e-06
"MRPL46",-0.196261423188022,4.03916820969361,23.7091041903241,1.12051214369803e-06,1.41156298846183e-06
"API5",-0.135328843634029,6.01722785939556,23.9882357553124,9.69261274519073e-07,1.22175790905765e-06
"BCCIP",-0.153705247739027,4.99647910213783,24.0297251359862,9.48598683790707e-07,1.19643077234864e-06
"WDR6",0.191071588365684,7.4440071780382,24.1142186096058,9.07874698928344e-07,1.1457553291764e-06
"DENND4B",-0.208611512606684,6.4952484679882,24.182980827758,8.76030125409171e-07,1.10623166768446e-06
"PPP1R8",-0.130938963991917,4.81078304978576,24.3174295662611,8.16964763181219e-07,1.03226594625786e-06
"EIF3M",-0.157508599870693,6.37374141448147,24.3464646011162,8.04743025550999e-07,1.01743549287002e-06
"ESYT1",-0.258984546594015,6.75387435550528,24.4181358539518,7.75353419574353e-07,9.80868783798881e-07
"MRTO4",-0.196091324480687,4.51969518138808,24.5511431863379,7.23633976350152e-07,9.15992375126775e-07
"ANKRD40",-0.310384676043754,6.37957188108975,24.6682776293746,6.80958523803172e-07,8.62492702042618e-07
"MCMBP",-0.188488004555034,5.57029601680897,24.70657498131,6.67560473616752e-07,8.46033189254786e-07
"MRPS7",-0.209975358050137,5.36434512969281,24.7673506777883,6.46838947538302e-07,8.20266781298571e-07
"RNPS1",0.133920589973842,6.91612877728587,24.8015686863582,6.354573354279e-07,8.06320486041444e-07
"KRAS",0.162063010134722,5.18082583561876,25.0527311479309,5.57836865887861e-07,7.08257205782653e-07
"DCAF12",-0.345392961479502,5.45954554875185,25.1075082185525,5.42213306017121e-07,6.88837230874746e-07
