Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
XPNPEP1	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
YIPF2	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
YPEL1	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
Z83844.3	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZBBX	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
ZBTB12	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZBTB33	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZBTB49	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZBTB8B	0	0	0	0	0	0	0	1	0	1	1	1	97	1.0309278350515463
ZC3H13	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZC3H18	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZC4H2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZCCHC9	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZDHHC5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZFHX2	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZFHX3	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZFP37	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZFX	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZFYVE28	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZG16B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZMAT5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZMYM3	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
ZMYM4	0	1	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZMYM5	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZMYND8	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF100	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF136	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF165	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF208	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF225	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF236	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF283	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF292	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
ZNF304	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF316	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF322	1	0	0	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF358	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF391	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF394	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF430	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF432	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF442	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF468	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF480	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF484	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF488	0	0	0	0	0	1	0	0	0	1	1	1	97	1.0309278350515463
ZNF492	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF493	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF517	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF518B	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF525	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF534	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF546	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF550	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF564	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF567	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF583	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF586	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF599	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF606	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF629	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF639	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF646	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF667	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF669	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF681	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF696	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF699	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF723	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF726	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF736	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF761	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF777	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF79	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF792	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF808	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF81	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF823	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF83	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF836	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF837	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF839	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF844	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF845	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF85	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF853	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF880	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF891	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF90	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF93	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZNF99	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
ZSCAN10	0	0	1	0	0	0	0	0	0	1	1	1	97	1.0309278350515463
ZSCAN2	0	0	0	0	1	0	0	0	0	1	1	1	97	1.0309278350515463
